ID,Platform,Name,Description,dep_pkg_count,dep_repo_count,contributors,open_issues,stars,days_since_release,criticality,fragility,in_risk_universe,topic_id_corpus,topic_label_corpus,topic_id_risk,topic_label_risk
879757,NPM,gulp-tape,Run Tape tests in Gulp.,107,698,6.0,0.0,14.0,658,0.17402945010974102,0.2899056470124132,False,14,Task runners (Gulp/Rake),,
879933,NPM,ember-lodash,Lodash in ES6 for Ember.js apps,146,603,18.0,8.0,70.0,185,0.19713597340704384,0.20524583102506083,False,2,JS utility libraries,,
880799,NPM,material-design-lite,"Material Design Components in CSS, JS and HTML",219,1899,189.0,366.0,31477.0,1116,0.2616899476232734,0.24801384838561022,False,12,CSS & styling,,
881737,NPM,tty-table,Node cli table,133,277,6.0,0.0,193.0,2,0.16914365232204812,0.10066916495764087,False,11,CLI tools & Ember addons,,
882190,NPM,postcss-advanced-variables,"Use Sass-like variables, conditionals, and iterators in CSS",127,2067,13.0,16.0,73.0,414,0.21668443316939062,0.2427404117612537,False,12,CSS & styling,,
882215,NPM,glob-fs,file globbing for node.js. speedy and powerful alternative to node-glob.,130,251,3.0,19.0,46.0,905,0.16464962829507698,0.3687830131900684,False,17,Testing & mocking,,
882249,Packagist,paragonie/random_compat,PHP 5.x polyfill for random_bytes() and random_int() from PHP 7,543,96615,32.0,6.0,7008.0,584,0.4414490915846411,0.23492112550285943,False,10,PHP/Symfony ecosystem,,
882338,NPM,has-flag,Check if argv has a specific flag,195,400216,4.0,0.0,43.0,280,0.38901632909260775,0.2912624741250329,False,24,General-purpose infrastructure (residual),,
882364,NPM,react-motion,A spring that solves your animation problems.,952,6243,69.0,168.0,17544.0,831,0.4199521847080757,0.2411032143855034,False,15,Web & mobile frameworks,,
882509,Cargo,cfg-if,"A macro to ergonomically define an item depending on a large number of #[cfg] parameters. Structured like an if-else chain, the first matching branch is the item that gets emitted. ",238,7716,8.0,1.0,127.0,109,0.3048978866260996,0.21154002129487876,False,24,General-purpose infrastructure (residual),,
882983,NPM,echarts,A powerful charting and visualization library for browser,1613,6554,93.0,2724.0,38920.0,15,0.46709748832896103,0.10178600077919248,False,0,Generic/legacy infrastructure (residual),,
883123,NPM,standard-loader,Lint webpack builds with standard/standard.,107,553,10.0,8.0,66.0,189,0.16805932265141776,0.22275690933116385,False,4,Build tooling (bundlers),,
883226,NPM,precss,Use Sass-like markup and staged CSS features in CSS,1391,7630,10.0,17.0,1400.0,414,0.45810976949843474,0.24881132677728449,False,12,CSS & styling,,
884627,NPM,node-readme,Generate your JS project README.md using an ES6 template,123,112,3.0,4.0,28.0,1555,0.13926961281984784,0.3843853336065407,False,24,General-purpose infrastructure (residual),,
884665,NPM,incremental-dom,An in-place virtual DOM library,103,369,41.0,49.0,3198.0,74,0.15440573776993527,0.1604382821318368,False,17,Testing & mocking,,
884751,NPM,react-svg-loader,Optimize svg and load it as a React Component,298,607,20.0,7.0,479.0,184,0.2591581383219681,0.2017256650239141,False,1,React ecosystem,,
884833,NPM,gulp-rollup,gulp plugin for Rollup ES6 module bundler,883,1576,6.0,8.0,82.0,716,0.3780673178088763,0.2940858580292535,False,14,Task runners (Gulp/Rake),,
884957,Cargo,atty,A simple interface for querying atty,176,5959,12.0,12.0,114.0,6,0.27210159025898206,0.10045053702220617,False,8,Test runners,,
885860,NPM,rc-collapse,rc-collapse ui component for react,273,6729,25.0,14.0,225.0,15,0.31328917537281925,0.11266390928914714,False,1,React ecosystem,,
885901,NPM,zetta-pir-pi-driver,Zetta driver for PIR sensors on Raspberry Pi,101,0,1.0,0.0,2.0,1646,0.0008582835747602414,0.8848315509872035,False,18,HTTP & networking,,
885935,NPM,babylon,A JavaScript parser,1626,529075,682.0,762.0,35533.0,606,0.5805526004640514,0.22529784186772023,False,16,Parsers & code transformation,,
886171,NPM,electron-mocha,Mocha tests in Electron.,226,1290,29.0,5.0,313.0,2,0.25449510101217415,0.05126699822410585,False,17,Testing & mocking,,
887063,NPM,stringcase,"Convert string cases between camel case, pascal case, snake case etc...",277,562,4.0,0.0,2.0,316,0.2508395717880448,0.29549308231274984,False,4,Build tooling (bundlers),,
887100,NPM,release-script,Release tools for projects. From github repo to npm and bower packages,258,381,6.0,2.0,21.0,1456,0.23471240084098943,0.3189412825355253,False,23,Documentation & formatting,,
887130,NPM,is-plain-obj,Check if a value is a plain object,314,178733,3.0,1.0,46.0,266,0.4096483104756848,0.32101148829154524,True,24,General-purpose infrastructure (residual),4,Microsoft / .NET + npm ecosystem
887298,NPM,electron-squirrel-startup,Default Squirrel.Windows event handler for your Electron apps.,102,843,3.0,9.0,109.0,1332,0.17474063256950173,0.37820278516852796,False,18,HTTP & networking,,
887303,NPM,is-windows,"Returns true if the platform is windows. UMD module, works with node.js, commonjs, browser, AMD, electron, etc.",167,170678,5.0,0.0,16.0,696,0.35370283141581604,0.3043814484115078,False,9,JS transpilation (Babel),,
887347,NPM,react-redux,Official React bindings for Redux,10500,133038,145.0,22.0,18360.0,66,0.7075486343884776,0.14973862505803942,False,1,React ecosystem,,
887392,NPM,ember-cli-deploy-plugin,For building plugins for ember-cli-deploy,161,418,5.0,0.0,6.0,1146,0.19620932079503606,0.3218629907198602,False,11,CLI tools & Ember addons,,
888204,NPM,react-dimensions,React [higher-order component](https://gist.github.com/sebmarkbage/ef0bf1f338a7182b6775) to get dimensions of container,103,358,13.0,29.0,447.0,809,0.15363071437862158,0.264281119329848,False,1,React ecosystem,,
888240,NPM,karma-jasmine-diff-reporter,Diff and pretty print for failed tests,104,150,4.0,0.0,28.0,461,0.13222481145416598,0.30871209801362604,False,17,Testing & mocking,,
888351,NPM,rc-pagination,pagination ui component for react,271,6237,80.0,18.0,389.0,15,0.310701493494597,0.10214512783751888,False,1,React ecosystem,,
888413,NPM,ember-cli-typescript,Allow ember apps to use typescript files.,116,587,40.0,70.0,306.0,28,0.17656177893260266,0.12998875033935792,False,0,Generic/legacy infrastructure (residual),,
888505,NPM,stream-http,Streaming http in the browser,128,237126,22.0,17.0,265.0,157,0.3391349576822871,0.1951027539490589,False,18,HTTP & networking,,
888539,NPM,argx,Parse function arguments. Useful to implement variadic functions.,560,627,1.0,0.0,8.0,162,0.31480880687301505,0.8036580562734539,False,7,Data serialisation & validation,,
888725,NPM,redux-promise-middleware,"Enables simple, yet robust handling of async action creators in Redux",227,3152,46.0,2.0,1888.0,67,0.2778082145406515,0.1558264898775619,False,19,Angular ecosystem,,
888732,NPM,injectmock,Inject mock and restore original for javascript property.  Useful for unit testing.,831,747,1.0,0.0,1.0,1337,0.3536322549964452,0.8775395167836254,False,17,Testing & mocking,,
889474,NPM,decache,decache (Delete Cache) lets you delete modules from node.js require() cache; useful when testing your modules/projects.,218,4595,10.0,5.0,99.0,356,0.28397661039659733,0.2440076847251825,False,17,Testing & mocking,,
889504,NPM,react-click-outside,A component wrapper that provides click outside detection.,275,651,4.0,8.0,249.0,695,0.25397943057270567,0.3234952416424671,False,17,Testing & mocking,,
889606,NPM,zipkin,The core tracer for Zipkin JS,235,238,67.0,65.0,376.0,155,0.21456843831098096,0.18455903663201093,False,0,Generic/legacy infrastructure (residual),,
889638,NPM,material-design-icons-iconfont,Material Design icons DX,163,561,12.0,7.0,169.0,249,0.20481852860542976,0.22513644869754754,False,15,Web & mobile frameworks,,
889656,NPM,redux-thunk,Thunk middleware for Redux.,4881,67226,32.0,3.0,13414.0,593,0.6232978501591381,0.23544902966092557,False,1,React ecosystem,,
889948,NPM,zingchart-react,ZingChart React Component,103,20,7.0,0.0,79.0,58,0.08073172910709282,0.19628022541932233,False,1,React ecosystem,,
889966,NPM,json-schema-ref-parser,"Parse, Resolve, and Dereference JSON Schema $ref pointers",342,2955,17.0,57.0,350.0,11,0.3117279154080258,0.1108894999663214,False,7,Data serialisation & validation,,
890823,NPM,gulp-exclude-gitignore,Gulp plugin to exclude file contained in .gitignore from the stream,2113,2489,3.0,2.0,25.0,861,0.4657505521296048,0.36287160328396617,True,14,Task runners (Gulp/Rake),0,Gulp / JS build & task tooling
890882,NPM,conventional-github-releaser,Make a new GitHub release from git metadata.,687,1664,13.0,31.0,193.0,582,0.3576247540296829,0.2539373640087361,False,23,Documentation & formatting,,
891109,NPM,objnest,Convert nested object to flatten or expand.,262,439,1.0,1.0,4.0,141,0.23967742813048779,0.8019435301384894,False,23,Documentation & formatting,,
891191,NPM,hash-sum,Blazing fast unique hash generator,517,47544,1.0,0.0,136.0,197,0.4189742071462699,0.8104846366072415,True,24,General-purpose infrastructure (residual),4,Microsoft / .NET + npm ecosystem
891308,NPM,redux-devtools,Redux DevTools with hot reloading and time travel,871,12357,76.0,60.0,11160.0,386,0.42974509981465986,0.21368776701895398,False,21,Compilation & code transforms,,
893879,NPM,rc-checkbox,checkbox ui component for react,259,4174,21.0,21.0,87.0,109,0.29645933864423174,0.1854225339151075,False,1,React ecosystem,,
893927,Packagist,league/uri,URI manipulation library,105,416,34.0,0.0,480.0,85,0.15913596088718618,0.1669341045199621,False,18,HTTP & networking,,
894205,Packagist,webonyx/graphql-php,A PHP port of GraphQL reference implementation,133,585,74.0,36.0,3426.0,139,0.1882928272316056,0.17820133776825567,False,20,Server infrastructure,,
897325,NPM,string-width,Get the visual width of a string - the number of columns required to display it,440,552332,7.0,3.0,164.0,61,0.467933083388078,0.19824955721684012,False,24,General-purpose infrastructure (residual),,
897326,NPM,is-fullwidth-code-point,Check if the character represented by a given Unicode code point is fullwidth,112,388099,4.0,0.0,26.0,299,0.3402502300996684,0.29355866705268274,False,21,Compilation & code transforms,,
897533,NPM,ethereumjs-block,Provides Block serialization and help functions,100,2415,21.0,5.0,40.0,25,0.2000399898558094,0.13334682497744746,False,21,Compilation & code transforms,,
897551,NPM,ethereumjs-vm,An Ethereum VM implementation,119,2132,52.0,72.0,624.0,2,0.21185687098049347,0.046786684713526344,False,3,Application frameworks (.NET/PHP),,
897861,NPM,postcss-browser-reporter,PostCSS plugin to report warning messages right in your browser,228,3201,7.0,9.0,76.0,1342,0.2785854724539656,0.30743732655367073,False,12,CSS & styling,,
897972,Packagist,composer/semver,"Semver library that offers utilities, version constraint parsing and validation.",216,9650,37.0,2.0,1943.0,298,0.3022283732289543,0.2097839309535308,False,24,General-purpose infrastructure (residual),,
898004,NPM,to-string-loader,to-string loader for webpack,1194,6356,3.0,6.0,30.0,1210,0.44012573262039806,0.3763024757566955,True,4,Build tooling (bundlers),0,Gulp / JS build & task tooling
898354,NPM,perfectionist,Beautify CSS files.,117,990,8.0,10.0,187.0,1096,0.1907075725875261,0.2928237321506777,False,12,CSS & styling,,
898369,NPM,broccoli-plugin,Base class for all Broccoli plugins,228,4629,8.0,1.0,22.0,32,0.2880555935034572,0.1697564114757885,False,13,Command-line infrastructure,,
898853,NPM,ember-cli-moment-shim,Brings moment and moment-timezone into your Ember applications,263,1407,15.0,5.0,30.0,633,0.2698771762428215,0.25310737133063865,False,11,CLI tools & Ember addons,,
898905,NPM,systeminformation,Simple system and OS information library,247,475,6.0,42.0,1012.0,0,0.2365810870447669,0.06263222116212737,False,15,Web & mobile frameworks,,
898991,NPM,require-from-string,Require module from string,306,105310,5.0,1.0,112.0,735,0.3938233182813959,0.3064038279642325,False,0,Generic/legacy infrastructure (residual),,
899069,NPM,zos,Command-line interface for the ZeppelinOS smart contract platform,129,34,43.0,303.0,263.0,177,0.11328864757508775,0.2045587760814056,False,13,Command-line infrastructure,,
900522,Packagist,yiisoft/yii2-httpclient,HTTP client extension for the Yii framework,210,841,24.0,0.0,384.0,95,0.2371524699861146,0.1753932348667632,False,18,HTTP & networking,,
900625,NPM,yo-yo,A tiny library for building modular UI components using DOM diffing and ES6 tagged template literals,138,430,15.0,32.0,1251.0,963,0.18359516739665535,0.2660495941733006,False,22,Vue ecosystem,,
900683,NPM,ionicons,Premium icons for Ionic.,569,25248,25.0,299.0,14074.0,9,0.41105542726780836,0.09565673856488695,False,24,General-purpose infrastructure (residual),,
900801,NPM,zotero-to-csl,Convert Zotero JSON to CSL JSON,100,3,1.0,0.0,0.0,247,0.03559935675849716,0.8183867011208328,False,7,Data serialisation & validation,,
901838,NPM,webpack-fail-plugin,Webpack plugin that makes the process return an error code on failure,154,530,4.0,0.0,44.0,866,0.19844458852577998,0.33080353049553374,False,4,Build tooling (bundlers),,
903279,NPM,semantic-release-cli,setup automated semver compliant package publishing,308,246,31.0,56.0,219.0,69,0.2388922692829758,0.16397504816642056,False,17,Testing & mocking,,
903344,NPM,snyk,snyk library and cli utility,1177,3361,72.0,80.0,1883.0,0,0.422519165356779,0.005314780039230918,False,11,CLI tools & Ember addons,,
903432,NPM,generator-donejs,A generator for your DoneJS application,114,184,21.0,32.0,9.0,5,0.14536471643338622,0.12477986249455998,False,24,General-purpose infrastructure (residual),,
903438,NPM,snazzy,Format JavaScript Standard Style as Stylish (i.e. snazzy) output,2319,6147,4.0,1.0,321.0,500,0.49706124559375525,0.31159519632225474,True,23,Documentation & formatting,4,Microsoft / .NET + npm ecosystem
903741,NPM,eslint-plugin-standard,ESlint Plugin for the Standard Linter,23130,77384,8.0,1.0,93.0,145,0.7624292672978199,0.22151234870105918,False,6,Code linting,,
904461,NPM,rc-animate,css-transition ui component for react,477,7310,17.0,17.0,549.0,505,0.36389359241867175,0.240553120781733,False,12,CSS & styling,,
904534,NPM,wait-on,"wait-on is a cross platform command line utility and Node.js API which will wait for files, ports, sockets, and http(s) resources to become available",454,2816,12.0,17.0,688.0,3,0.335106918228211,0.07980357422999268,False,13,Command-line infrastructure,,
905652,NPM,postcss-font-magician,PostCSS plugin that magically generates all the @font-face rules,107,1678,5.0,26.0,874.0,61,0.19653247758280384,0.21983560411482841,False,12,CSS & styling,,
906849,NPM,prebuild,"A command line tool for easily making prebuilt binaries for multiple versions of node, electron or node-webkit on a specific platform",271,838,24.0,23.0,255.0,0,0.2591831574772408,0.016334923035695257,False,13,Command-line infrastructure,,
907549,NPM,zm-event-kit,An event kit for Node and Browsers,100,1,1.0,1.0,6.0,1592,0.01779967837924858,0.8857455373745865,False,15,Web & mobile frameworks,,
907568,NPM,vfile,Virtual file format for text processing,184,48801,10.0,0.0,235.0,62,0.32994892927808894,0.18250025800868735,False,7,Data serialisation & validation,,
908650,NPM,msgpack-lite,Fast Pure JavaScript MessagePack Encoder and Decoder,277,708,7.0,33.0,587.0,1184,0.2567606473525103,0.3022669580337465,False,5,Cloud & API clients,,
909006,NPM,redux-persist,persist and rehydrate redux stores,461,5487,149.0,365.0,9466.0,131,0.3535623881550513,0.17393458277584203,False,1,React ecosystem,,
909046,NPM,ember-cli-template-lint,Lint your handlebars templates.,1005,1224,33.0,25.0,160.0,277,0.38284336119027107,0.21039835386804356,False,21,Compilation & code transforms,,
909525,NPM,mocha-circleci-reporter,"A mocha reporter that supports Circle CI, via a combined jUnit and Spec reporter output.",126,216,4.0,1.0,19.0,611,0.1581082677792996,0.31923776843836166,False,17,Testing & mocking,,
909639,NPM,redbox-react,A redbox (rsod) component to display your errors.,923,16365,37.0,8.0,627.0,625,0.44200447077771315,0.23586257625601048,False,18,HTTP & networking,,
909674,Pypi,pytest-cov,Pytest plugin for measuring coverage.,125,20723,46.0,57.0,643.0,99,0.2744963447171537,0.17045649801479176,False,8,Test runners,,
909732,NPM,parse-json,Parse JSON with more helpful errors,237,417139,6.0,0.0,151.0,193,0.4069937621991796,0.24698911003379068,False,7,Data serialisation & validation,,
910911,NPM,precommit,"Yet another precommit module that will run tasks defined in a config file or in a `package.json` file, stashing anything that is not supposed to be commited before run the scripts to avoid false positives when running validation like tasks",107,1358,2.0,1.0,2.0,1259,0.1911025651151732,0.443987136371666,False,7,Data serialisation & validation,,
911253,NPM,zippo,ZIP code validation and parsing,104,6,1.0,0.0,1.0,1624,0.05335354982437671,0.884359605379696,False,24,General-purpose infrastructure (residual),,
911374,NPM,redux-form,A higher order component decorator for forms using Redux and React,1082,11781,357.0,462.0,12064.0,151,0.4473973085004671,0.17741512009969934,False,1,React ecosystem,,
911431,NPM,babel-plugin-uglify,UglifyJS integration for Babel,109,141,2.0,2.0,47.0,1626,0.13469932913387064,0.44723862745894083,False,9,JS transpilation (Babel),,
912327,NPM,targz,TarGz for NodeJS,102,222,1.0,1.0,5.0,1623,0.14056170280503338,0.8868387179448451,False,0,Generic/legacy infrastructure (residual),,
912352,NPM,tns-core-modules,Telerik NativeScript Core Modules,951,2619,147.0,572.0,18057.0,22,0.3975594419450168,0.11256092947125416,False,0,Generic/legacy infrastructure (residual),,
912453,NPM,zeus-html,Simple HTML generator written on coffee-script,101,0,1.0,0.0,0.0,1623,0.0008582835747602414,0.8843380017701112,False,24,General-purpose infrastructure (residual),,
912702,NPM,express-fileupload,Simple express file upload middleware that wraps around Busboy,268,2882,21.0,7.0,722.0,53,0.28991515924245226,0.15755564613300269,False,18,HTTP & networking,,
913586,NPM,unified,Interface for processing text using syntax trees,707,53042,11.0,1.0,1779.0,63,0.4490049684221145,0.17964861974127477,False,23,Documentation & formatting,,
914030,NPM,etch,Perform virtual DOM updates based on changes to a data model.,170,397,22.0,7.0,500.0,662,0.19959897858652348,0.2448083230379519,False,17,Testing & mocking,,
914037,Cargo,cmake,A build dependency for running `cmake` to build a native library ,164,988,37.0,17.0,78.0,137,0.2198619698814497,0.1853610524103866,False,3,Application frameworks (.NET/PHP),,
914872,NPM,unist-util-visit,Recursively walk over unist nodes,797,22988,6.0,0.0,52.0,62,0.4379592467819366,0.20751687068639146,False,9,JS transpilation (Babel),,
914958,NPM,eslint-config-xo,ESLint shareable config for XO,1707,5485,14.0,1.0,152.0,108,0.4674571673277761,0.19110068803230085,False,6,Code linting,,
914979,NPM,eslint-config-xo-space,ESLint shareable config for XO with 2-space indent,2449,3924,5.0,0.0,44.0,56,0.490286884663318,0.21651274177572427,False,6,Code linting,,
914990,NPM,eslint-config-angular,ESLint shareable config for Angular plugin,129,1933,3.0,14.0,24.0,1416,0.21631477131860158,0.3866087913725193,False,19,Angular ecosystem,,
914991,NPM,zip-input,ZIP input component for virtual-dom,102,0,1.0,0.0,5.0,1575,0.0017081935177395103,0.8832850709156889,False,17,Testing & mocking,,
915058,NPM,defence-cli,command-line tool for extracting fenced code from CommonMark documents,142,2329,1.0,0.0,0.0,272,0.229401249098492,0.8217573379444695,False,13,Command-line infrastructure,,
915069,NPM,eslint-config-xo-react,ESLint shareable config for React to be used with eslint-config-xo,447,1062,6.0,3.0,89.0,3,0.308729602200945,0.11118685433537653,False,6,Code linting,,
915223,NPM,react-addons-test-utils,This package provides the React TestUtils add-on.,10713,45336,875.0,987.0,141753.0,1052,0.6816535015109144,0.24432820937170946,False,1,React ecosystem,,
915224,NPM,react-addons-perf,This package provides the React Perf add-on.,407,2580,875.0,987.0,141753.0,1052,0.323361896833319,0.24432820937170946,False,1,React ecosystem,,
915909,NPM,replace-require-self,replace require($THIS_PACKAGE) with require('./'),134,1842,1.0,0.0,0.0,1424,0.21836488061927076,0.8797503601575432,False,13,Command-line infrastructure,,
916147,NPM,react-overlays,Utilities for creating robust overlay components,381,11876,42.0,44.0,724.0,92,0.35682355783825,0.16833802004459628,False,0,Generic/legacy infrastructure (residual),,
917169,NPM,gulp-esdoc,Gulp plugin for ESDoc,124,157,4.0,7.0,11.0,974,0.1485772923353005,0.3428804621988874,False,14,Task runners (Gulp/Rake),,
917417,NPM,abacus-debug,Add-ons to the debug log module,122,15,38.0,55.0,90.0,309,0.08836594521458281,0.21841318628709475,False,13,Command-line infrastructure,,
917446,NPM,abacus-publish,Npm publish build script,153,13,38.0,55.0,90.0,309,0.10451762819638344,0.21841318628709475,False,8,Test runners,,
917447,NPM,abacus-mocha,Painless testing with Mocha,159,13,38.0,55.0,90.0,309,0.10784727213886364,0.21841318628709475,False,17,Testing & mocking,,
917450,NPM,abacus-eslint,ESLint configuration and build script.,162,13,38.0,55.0,90.0,309,0.1094655554201157,0.21841318628709475,False,6,Code linting,,
917573,NPM,ms-rest-azure,Client Runtime for Node.js Azure client libraries generated using AutoRest,207,328,180.0,3.0,1068.0,184,0.2117733722558264,0.18490032109304663,False,5,Cloud & API clients,,
917574,NPM,uxcore-kuma,style for uxcore based on kuma,103,92,4.0,1.0,9.0,277,0.11894481535061335,0.29227506608088955,False,23,Documentation & formatting,,
918420,Packagist,zendframework/zend-expressive,PSR-15 Middleware Microframework,140,589,80.0,17.0,716.0,429,0.19290342609190222,0.2173681756280423,False,18,HTTP & networking,,
919563,NPM,highlightjs,Syntax highlighting for the Web,243,730,452.0,157.0,15460.0,67,0.2461809464648074,0.14861282764787953,False,15,Web & mobile frameworks,,
919769,NPM,ember-ajax,Service for making AJAX requests in Ember applications.,3578,11025,51.0,25.0,214.0,312,0.5498271999915881,0.21005365315176347,False,11,CLI tools & Ember addons,,
919793,NPM,css-modules-require-hook,A require hook to compile CSS Modules on the fly,303,2128,11.0,23.0,414.0,733,0.2927852668634905,0.26595506011229764,False,21,Compilation & code transforms,,
919890,NPM,babel-plugin-lodash,Modular Lodash builds without the hassle.,2495,6071,17.0,6.0,1643.0,579,0.5031118755196042,0.24500177922263291,False,2,JS utility libraries,,
920012,NPM,svg-sprite-loader,Webpack loader for creating SVG sprites,910,4845,37.0,92.0,1294.0,259,0.40951681579794413,0.20575507818798056,False,4,Build tooling (bundlers),,
920487,NPM,inquirer-npm-name,Helper function using inquirer to validate a value provided in a prompt does not exist as an npm package.,157,178,2.0,0.0,11.0,743,0.1721912913402393,0.419246355677072,False,7,Data serialisation & validation,,
920657,NPM,gulp-sass-glob,Gulp task to use glob imports in your sass/scss files.,186,1136,10.0,2.0,48.0,646,0.23434668109749815,0.2647650664816952,False,14,Task runners (Gulp/Rake),,
920774,NPM,ape-testing,ape framework module for tests.,600,379,1.0,0.0,1.0,1270,0.3079081868916654,0.8757366142949808,False,3,Application frameworks (.NET/PHP),,
920791,NPM,ape-covering,ape framework module for coverage tasks.,594,373,1.0,0.0,1.0,1270,0.30662541417193545,0.8757366142949808,False,3,Application frameworks (.NET/PHP),,
920891,NPM,babel-plugin-ramda,Ramda modularized builds without the hassle,216,264,13.0,6.0,236.0,394,0.20990830909146624,0.23858434669080736,False,0,Generic/legacy infrastructure (residual),,
920935,NPM,ape-reporting,ape framework module for reporting.,691,601,1.0,0.0,1.0,1260,0.33200541765188374,0.8754594006683102,False,3,Application frameworks (.NET/PHP),,
921173,NPM,react-lazyload,"Lazyload your components, images or anything where performance matters.",160,759,33.0,79.0,4129.0,60,0.2109607058432803,0.15545356012923983,False,5,Cloud & API clients,,
921614,NPM,ape-releasing,ape framework module for releasing tasks.,832,951,1.0,1.0,1.0,321,0.3599298206470919,0.8400544030012842,False,3,Application frameworks (.NET/PHP),,
921637,NPM,recharts,React charts,374,3460,148.0,569.0,12814.0,39,0.3235483816072525,0.13212390522402828,False,1,React ecosystem,,
921641,NPM,ape-tasking,ape framework module for tasks,841,772,1.0,0.0,1.0,321,0.3555173100982791,0.827550822127615,False,3,Application frameworks (.NET/PHP),,
921717,NPM,ape-deploying,Deploying module of ape framework.,119,110,1.0,0.0,2.0,1068,0.13595455001751913,0.8696623482093936,False,3,Application frameworks (.NET/PHP),,
921752,NPM,filecopy,Copy files.,186,487,1.0,2.0,4.0,322,0.2126261037809492,0.8339114345513695,False,12,CSS & styling,,
921812,NPM,react-custom-scrollbars,React scrollbars component,402,1203,21.0,158.0,2294.0,805,0.302706381840385,0.25316106171185165,False,1,React ecosystem,,
921986,NPM,babel-root-import,Babel Plugin to enable relative root-import,132,454,25.0,4.0,904.0,1065,0.18114278685675808,0.25930820588048376,False,9,JS transpilation (Babel),,
922107,Cargo,serde_json,A JSON serialization file format,4498,10061,69.0,78.0,1293.0,38,0.5674072436155291,0.13433736208995467,False,7,Data serialisation & validation,,
922224,NPM,gulp-typedoc-extractor,A post processor to extract a module from gulp-typedoc json output.,125,242,1.0,0.0,1.0,1606,0.16032560556706937,0.8839686909865386,False,14,Task runners (Gulp/Rake),,
922318,NPM,ape-tmpl,Templates for ape framework.,861,817,1.0,0.0,1.0,318,0.35901538987824133,0.827222316802421,False,3,Application frameworks (.NET/PHP),,
922374,NPM,zid,Generate random strings made up of [A-Za-z0-9] that are also URL compatible.,102,3,1.0,0.0,0.0,520,0.037307550276236674,0.8444385135050838,False,24,General-purpose infrastructure (residual),,
922770,NPM,ape-updating,Dependency updating utility.,829,951,1.0,0.0,1.0,321,0.35961551455208124,0.827550822127615,False,3,Application frameworks (.NET/PHP),,
922842,NPM,fetch-jsonp,Fetch JSONP like a boss using Fetch API,284,1095,11.0,0.0,531.0,863,0.270112175542808,0.27098314891033176,False,20,Server infrastructure,,
922936,NPM,redux-immutable,redux-immutable is used to create an equivalent function of Redux combineReducers that works with Immutable.js state.,361,3146,9.0,9.0,1628.0,1033,0.31803247836127563,0.2849367435376186,False,1,React ecosystem,,
923006,NPM,ember-cli-deploy-build,A Build Plugin for ember-cli-deploy,234,516,11.0,2.0,19.0,130,0.23401229952515343,0.2060968508499858,False,11,CLI tools & Ember addons,,
923160,NPM,esdoc-importpath-plugin,A import path plugin for ESDoc,205,222,11.0,66.0,114.0,622,0.20094527362095146,0.26674505741642535,False,9,JS transpilation (Babel),,
923186,NPM,esdoc-es7-plugin,ES7 Plugin For ESDoc,455,561,1.0,0.0,28.0,1531,0.29390470578230604,0.8822913219248313,False,14,Task runners (Gulp/Rake),,
924743,NPM,webpack-isomorphic-tools,Transforms CSS-alike text into a React style JSON object,112,1254,10.0,4.0,1186.0,590,0.19300065953336265,0.26110908879097855,False,7,Data serialisation & validation,,
925187,NPM,discord.js,A powerful library for interacting with the Discord API,1086,15755,203.0,96.0,4813.0,227,0.455182175760045,0.19221290556220877,False,11,CLI tools & Ember addons,,
925261,NPM,express-graphql,Production ready GraphQL HTTP middleware.,580,16198,47.0,33.0,5011.0,180,0.40132306269790524,0.1900797130161288,False,18,HTTP & networking,,
925276,NPM,yargonaut,Decorate yargs content with chalk styles and figlet fonts,135,904,2.0,0.0,26.0,499,0.20074414779647365,0.4052984218696606,False,12,CSS & styling,,
926071,NPM,zip-zip-top,Easily zip files & folders. Relies on jszip (https://stuk.github.io/jzip).,102,10,2.0,1.0,0.0,1347,0.06328496370448673,0.4526082047199828,False,13,Command-line infrastructure,,
926219,NPM,ng2-bootstrap,Native Angular Bootstrap Components,268,2926,239.0,443.0,4976.0,1031,0.2903041161930913,0.24578855894614887,False,19,Angular ecosystem,,
926455,NPM,graphql-relay,A library to help construct a graphql-js server supporting react-relay.,224,5585,45.0,49.0,1079.0,354,0.29134069939480406,0.21456079667818762,False,20,Server infrastructure,,
926456,NPM,babel-relay-plugin,Babel Relay Plugin for transpiling GraphQL queries for use with Relay.,125,1135,375.0,203.0,13990.0,1075,0.19992872614492685,0.24575269609135522,False,9,JS transpilation (Babel),,
926586,NPM,redux-logger,Logger for Redux,1887,26912,47.0,46.0,4086.0,969,0.5170266073123313,0.24905569278837078,False,7,Data serialisation & validation,,
927800,NPM,to-vfile,Create a vfile from a file-path,114,1579,4.0,0.0,22.0,226,0.20044274864284548,0.28377302449584385,False,23,Documentation & formatting,,
927916,NPM,fbemitter,"Facebook's EventEmitter is a simple emitter implementation that prioritizes speed and simplicity. It is conceptually similar to other emitters like Node's EventEmitter, but the precise APIs differ. More complex abstractions like the event systems used on ",192,7180,11.0,5.0,906.0,995,0.28442641168845567,0.2760417758125259,False,15,Web & mobile frameworks,,
927939,NPM,dotenv-cli,A global executable to run applications with the ENV variables loaded by dotenv,103,297,9.0,1.0,68.0,52,0.14884844785113177,0.18078764029695885,False,12,CSS & styling,,
928089,NPM,define-property,"Define a non-enumerable property on an object. Uses Reflect.defineProperty when available, otherwise Object.defineProperty.",171,230982,2.0,0.0,10.0,715,0.3635222719494981,0.4179000786153074,False,17,Testing & mocking,,
